"","Month","Year","Start.Date","Report.Type","Security.Type","Number.of.CUSIPs","PCT.of.CUSIPs","Trade.Count","PCT.of.Trade.Count","Par.Traded","PCT.of.Par.Traded","Avg.Trade.Size"
"153","November","2000",2000-11-01,"Interdealer Only","CP",0,0,0,0,0,0,NA
"149","November","2000",2000-11-01,"Interdealer Only","Long Note",332,0.00928671328671329,641,0.00629956856308905,320403000,0.0121176132700692,499848.673946958
"151","November","2000",2000-11-01,"Interdealer Only","Long Variable",50,0.0013986013986014,132,0.00129725904887325,29932000,0.00113202560650091,226757.575757576
"154","November","2000",2000-11-01,"Interdealer Only","Other",35,0.000979020979020979,65,0.000638801804369404,14260000,0.000539311945366263,219384.615384615
"150","November","2000",2000-11-01,"Interdealer Only","Short Note",59,0.00165034965034965,97,0.000953288846520496,55487000,0.00209851345810223,572030.927835052
"152","November","2000",2000-11-01,"Interdealer Only","Short Variable",238,0.00665734265734266,398,0.0039114325867542,204572000,0.00773689504119685,514000
"155","November","2000",2000-11-01,"Customer Only Buy and Sell","Bond",85917,0.925082099596231,382290,0.911092839523827,63371739000,0.365359479787562,165768.759318842
"160","November","2000",2000-11-01,"Customer Only Buy and Sell","CP",740,0.00796769851951548,1155,0.0027526543452615,8995152000,0.0518600894845263,7788010.38961039
"156","November","2000",2000-11-01,"Customer Only Buy and Sell","Long Note",1002,0.0107886944818304,2900,0.00691142649459598,2563299469,0.0147782872193798,883896.36862069
"158","November","2000",2000-11-01,"Customer Only Buy and Sell","Long Variable",160,0.00172274562584118,1105,0.00263349181949261,816217000,0.0047057666906342,738657.918552036
"161","November","2000",2000-11-01,"Customer Only Buy and Sell","Other",522,0.00562045760430686,1771,0.0042207366627343,4327391088,0.0249488712428897,2443473.22868436
"157","November","2000",2000-11-01,"Customer Only Buy and Sell","Short Note",203,0.002185733512786,590,0.00140611780407298,1188196070,0.00685035166891704,2013891.6440678
"159","November","2000",2000-11-01,"Customer Only Buy and Sell","Short Variable",4331,0.0466325706594886,29784,0.0709827333500161,92188380978,0.531497153906091,3095231.70084609
"162","November","2000",2000-11-01,"Customer Bought Only","Bond",78386,0.92390561278612,274106,0.925439751510855,37888618234,0.368918628883388,138226.154239601
"167","November","2000",2000-11-01,"Customer Bought Only","CP",721,0.00849814950142618,957,0.00323103413349539,7573473000,0.0737423375481695,7913764.89028213
"163","November","2000",2000-11-01,"Customer Bought Only","Long Note",964,0.0113622969755546,2479,0.0083696276039029,1877765597,0.0182836625271278,757468.978217023
"165","November","2000",2000-11-01,"Customer Bought Only","Long Variable",149,0.00175620565286061,866,0.00292379891285999,571877000,0.00556832337951618,660366.050808314
"168","November","2000",2000-11-01,"Customer Bought Only","Other",460,0.00542184295514014,1175,0.00396704817853405,2547173271,0.024801634751158,2167807.03914894
"164","November","2000",2000-11-01,"Customer Bought Only","Short Note",198,0.00233374979373424,498,0.00168135318545528,1041044110,0.0101365682774803,2090450.02008032
"166","November","2000",2000-11-01,"Customer Bought Only","Short Variable",3964,0.0467221423351642,16109,0.0543873864748979,51201878589,0.49854884463316,3178464.1249612
"169","November","2000",2000-11-01,"Customer Sold Only","Bond",63267,0.937094528542228,108184,0.876658158097322,25483120766,0.360192855929475,235553.508522517
"174","November","2000",2000-11-01,"Customer Sold Only","CP",149,0.00220694966969814,198,0.00160447307645557,1421679000,0.0200948158558422,7180196.96969697
"170","November","2000",2000-11-01,"Customer Sold Only","Long Note",304,0.00450276979589418,421,0.0034115311373121,685533872,0.0096897238552321,1628346.48931116
"172","November","2000",2000-11-01,"Customer Sold Only","Long Variable",110,0.00162929170246171,239,0.00193671245087314,244340000,0.00345363989073236,1022343.09623431
"175","November","2000",2000-11-01,"Customer Sold Only","Other",300,0.00444352282489558,596,0.0048296260281188,1780217817,0.0251626064786105,2986942.64597315
"171","November","2000",2000-11-01,"Customer Sold Only","Short Note",51,0.000755398880232248,92,0.000745512742595519,147151960,0.00207992911130168,1599477.82608696
"173","November","2000",2000-11-01,"Customer Sold Only","Short Variable",3333,0.0493675385845899,13675,0.110813986467323,40986502389,0.579326428878807,2997184.81820841
"106","December","2000",2000-12-01,"Total Customer and Interdealer","Bond",86649,0.917240941281082,470168,0.91898252211611,93760373112,0.443646213411333,199418.873917408
"111","December","2000",2000-12-01,"Total Customer and Interdealer","CP",703,0.00744175214625213,1084,0.00211876829978617,8810143000,0.0416869776839883,8127438.19188192
"107","December","2000",2000-12-01,"Total Customer and Interdealer","Long Note",1124,0.0118983348682609,4025,0.0078671977921027,2708137016,0.0128140993115747,672829.072298137
"109","December","2000",2000-12-01,"Total Customer and Interdealer","Long Variable",162,0.00171488456286322,770,0.00150502914283704,507008182,0.00239901199885558,658452.184415584
"112","December","2000",2000-12-01,"Total Customer and Interdealer","Other",528,0.00558925339007272,1756,0.0034322482789894,4388855032,0.0207667573360891,2499347.96810934
"108","December","2000",2000-12-01,"Total Customer and Interdealer","Short Note",272,0.00287931235246171,802,0.00156757580851338,1822271646,0.00862244772201389,2272159.159601
"110","December","2000",2000-12-01,"Total Customer and Interdealer","Short Variable",5029,0.0532355213990071,33013,0.0645266585616612,99343623082,0.470064492536146,3009227.3674613
"113","December","2000",2000-12-01,"Interdealer Only","Bond",34939,0.979232062780269,101812,0.985595353339787,30943720000,0.974724347451046,303929.988606451
"118","December","2000",2000-12-01,"Interdealer Only","CP",0,0,0,0,0,0,NA
"114","December","2000",2000-12-01,"Interdealer Only","Long Note",356,0.00997757847533632,778,0.00753146176185866,359927000,0.0113376675527381,462631.105398458
"116","December","2000",2000-12-01,"Interdealer Only","Long Variable",40,0.00112107623318386,93,0.000900290416263311,30140000,0.000949407241022558,324086.021505376
"119","December","2000",2000-12-01,"Interdealer Only","Other",27,0.000756726457399103,52,0.000503388189738625,18575000,0.000585110799668016,357211.538461538
"115","December","2000",2000-12-01,"Interdealer Only","Short Note",59,0.00165358744394619,92,0.000890609874152953,49670000,0.00156460045327108,539891.304347826
"117","December","2000",2000-12-01,"Interdealer Only","Short Variable",259,0.00725896860986547,473,0.00457889641819942,344092000,0.0108388665022539,727467.230443975
"120","December","2000",2000-12-01,"Customer Only Buy and Sell","Bond",85668,0.916598012047548,368356,0.902130202440255,62816653112,0.349769773509088,170532.455320397
"125","December","2000",2000-12-01,"Customer Only Buy and Sell","CP",703,0.00752169307640457,1084,0.00265479356775846,8810143000,0.0490558087550195,8127438.19188192
"121","December","2000",2000-12-01,"Customer Only Buy and Sell","Long Note",1107,0.0118442592255759,3247,0.00795213534549052,2348210016,0.01307508192109,723193.722205112
"123","December","2000",2000-12-01,"Customer Only Buy and Sell","Long Variable",162,0.00173330622813306,677,0.00165802144407055,476868182,0.00265525251264887,704384.316100443
"126","December","2000",2000-12-01,"Customer Only Buy and Sell","Other",527,0.0056385949520131,1704,0.00417321793308157,4370280032,0.0243341818010982,2564718.3286385
"122","December","2000",2000-12-01,"Customer Only Buy and Sell","Short Note",269,0.00287814429239378,710,0.00173884080545065,1772601646,0.00987003359026169,2496622.03661972
"124","December","2000",2000-12-01,"Customer Only Buy and Sell","Short Variable",5027,0.0537859901779314,32540,0.0796927884638933,98999531082,0.551239867910794,3042394.93183774
"127","December","2000",2000-12-01,"Customer Bought Only","Bond",77780,0.917227797497612,263003,0.919725973744396,37234110470,0.350410720877754,141572.949624149
"132","December","2000",2000-12-01,"Customer Bought Only","CP",698,0.00823122914185309,910,0.00318228551045958,7604509000,0.0715661377961038,8356603.2967033
"128","December","2000",2000-12-01,"Customer Bought Only","Long Note",1052,0.0124058066722485,2681,0.00937550269620014,1655778794,0.0155825567871996,617597.461395002
"130","December","2000",2000-12-01,"Customer Bought Only","Long Variable",145,0.00170992582459699,506,0.0017694906244973,361425000,0.00340137559873449,714278.656126482
"133","December","2000",2000-12-01,"Customer Bought Only","Other",444,0.00523591080083492,1093,0.00382223962959595,2692603056,0.0253401240416582,2463497.76395242
"129","December","2000",2000-12-01,"Customer Bought Only","Short Note",261,0.00307786648427458,616,0.00215416249938802,1518228586,0.0142880699058493,2464656.79545455
"131","December","2000",2000-12-01,"Customer Bought Only","Short Variable",4419,0.0521114635785799,17149,0.059970345295463,55191824791,0.5194110149927,3218369.86360721
"134","December","2000",2000-12-01,"Customer Sold Only","Bond",62321,0.924355912846146,105353,0.861008499509644,25582542642,0.348841085390692,242826.902337855
"139","December","2000",2000-12-01,"Customer Sold Only","CP",141,0.00209133652719479,174,0.00142203334423014,1205634000,0.0164399090047228,6928931.03448276
"135","December","2000",2000-12-01,"Customer Sold Only","Long Note",390,0.00578454784117708,566,0.00462569467146126,692431222,0.00944192539502786,1223376.71731449
"137","December","2000",2000-12-01,"Customer Sold Only","Long Variable",104,0.00154254609098056,171,0.00139751552795031,115443182,0.00157417210139699,675106.32748538
"140","December","2000",2000-12-01,"Customer Sold Only","Other",319,0.00473146349060382,611,0.00499346191565871,1677676976,0.0228766415220196,2745788.8314239
"136","December","2000",2000-12-01,"Customer Sold Only","Short Note",74,0.00109758087242847,94,0.00076822491010134,254373060,0.00346860652540729,2706096.38297872
"138","December","2000",2000-12-01,"Customer Sold Only","Short Variable",4072,0.0603966123314694,15391,0.125784570120955,43807706291,0.597357660060734,2846319.68624521
"316","January","2001",2001-01-01,"Total Customer and Interdealer","Bond",86644,0.921186089286284,502110,0.921840633617413,105654787361,0.464260117383179,210421.595588616
"321","January","2001",2001-01-01,"Total Customer and Interdealer","CP",619,0.00658111570643333,882,0.00161929345930286,6628597000,0.0291268696683946,7515416.09977324
"317","January","2001",2001-01-01,"Total Customer and Interdealer","Long Note",938,0.00997267614318977,3150,0.00578319092608164,6018135626,0.0264444273841394,1910519.24634921
"319","January","2001",2001-01-01,"Total Customer and Interdealer","Long Variable",123,0.00130771766056753,852,0.00156421545048303,791071091,0.00347606357212419,928487.19600939
"322","January","2001",2001-01-01,"Total Customer and Interdealer","Other",478,0.00508202472968519,1628,0.00298889994528918,4733277887,0.020798604609534,2907418.8495086
"318","January","2001",2001-01-01,"Total Customer and Interdealer","Short Note",200,0.0021263701797846,528,0.000969372955228923,1248066242,0.0054841564162457,2363761.8219697
"320","January","2001",2001-01-01,"Total Customer and Interdealer","Short Variable",5055,0.0537440062940557,35532,0.0652343936462009,102502768897,0.450409760966383,2884801.55625915
"323","January","2001",2001-01-01,"Interdealer Only","Bond",35908,0.980905291337722,109152,0.988194394147896,34814377000,0.969582660371327,318953.175388449
"328","January","2001",2001-01-01,"Interdealer Only","CP",0,0,0,0,0,0,NA
"324","January","2001",2001-01-01,"Interdealer Only","Long Note",309,0.00844100855027727,624,0.00564930832186572,604697000,0.0168408507203378,969065.705128205
"326","January","2001",2001-01-01,"Interdealer Only","Long Variable",39,0.00106537001120004,94,0.000851017599768233,81350000,0.00226560278304585,865425.531914894
"329","January","2001",2001-01-01,"Interdealer Only","Other",23,0.000628295134810282,51,0.000461722314767871,62735000,0.00174717382414728,1230098.03921569
"325","January","2001",2001-01-01,"Interdealer Only","Short Note",44,0.00120195591007184,59,0.000534149344535381,39318000,0.00109500885339639,666406.779661017
"327","January","2001",2001-01-01,"Interdealer Only","Short Variable",284,0.00775807905591827,476,0.0043094082711668,304082000,0.00846870344774613,638827.731092437
"330","January","2001",2001-01-01,"Customer Only Buy and Sell","Bond",85833,0.920757348208539,392958,0.904961932265687,70840410361,0.369595433459718,180274.763106999
"335","January","2001",2001-01-01,"Customer Only Buy and Sell","CP",619,0.00664020596438532,882,0.0020312003426787,6628597000,0.0345833567163177,7515416.09977324
"331","January","2001",2001-01-01,"Customer Only Buy and Sell","Long Note",920,0.00986912679682472,2526,0.00581724723991654,5413438626,0.0282435150401888,2143087.34204276
"333","January","2001",2001-01-01,"Customer Only Buy and Sell","Long Variable",123,0.00131945934348852,758,0.00174563476162183,709721091,0.0037028254484542,936307.507915567
"336","January","2001",2001-01-01,"Customer Only Buy and Sell","Other",478,0.00512765500965458,1577,0.00363174936553776,4670542887,0.0243676076128902,2961663.21306278
"332","January","2001",2001-01-01,"Customer Only Buy and Sell","Short Note",194,0.00208109847672173,469,0.00108008272190058,1208748242,0.00630639811611837,2577288.36247335
"334","January","2001",2001-01-01,"Customer Only Buy and Sell","Short Variable",5053,0.0542051062003862,35056,0.0807321533026581,102198686897,0.533200863606312,2915298.00596189
"337","January","2001",2001-01-01,"Customer Bought Only","Bond",78407,0.922576394036735,281224,0.92704587034992,38848359370,0.363416550691595,138140.270282764
"342","January","2001",2001-01-01,"Customer Bought Only","CP",599,0.00704813677385953,769,0.00253498376489591,6030100000,0.0564100563798246,7841482.44473342
"338","January","2001",2001-01-01,"Customer Bought Only","Long Note",864,0.0101662607222281,1765,0.00581826572827216,4108033446,0.0384296111671556,2327497.70311615
"340","January","2001",2001-01-01,"Customer Bought Only","Long Variable",116,0.00136491463400285,458,0.00150978226829952,561229182,0.00525015668042368,1225391.22707424
"343","January","2001",2001-01-01,"Customer Bought Only","Other",415,0.00488309976819984,982,0.00323713141369023,2587821677,0.0242084155653309,2635256.29022403
"339","January","2001",2001-01-01,"Customer Bought Only","Short Note",184,0.00216503700565969,380,0.00125265777719174,908829955,0.00850187376680709,2391657.77631579
"341","January","2001",2001-01-01,"Customer Bought Only","Short Variable",4402,0.051796157059315,17777,0.0586013086977304,53853232701,0.503783335748863,3029376.87466952
"344","January","2001",2001-01-01,"Customer Sold Only","Bond",65478,0.926794055201699,111734,0.853772035057423,31992050991,0.377386963444222,286323.330329175
"349","January","2001",2001-01-01,"Customer Sold Only","CP",101,0.00142958244869073,113,0.00086344568315364,598497000,0.00706003392917874,5296433.62831858
"345","January","2001",2001-01-01,"Customer Sold Only","Long Note",408,0.00577494692144374,761,0.00581488641486655,1305405180,0.0153989157207566,1715381.31406045
"347","January","2001",2001-01-01,"Customer Sold Only","Long Variable",85,0.00120311394196745,300,0.00229233367208931,148491909,0.00175165107886676,494973.03
